Date,SKU,Quantity,Category
2023-05-25,ELEC-PHONE-001,99,Electronics
2023-05-26,ELEC-PHONE-001,136,Electronics
2023-05-27,ELEC-PHONE-001,141,Electronics
2023-05-28,ELEC-PHONE-001,120,Electronics
2023-05-29,ELEC-PHONE-001,83,Electronics
2023-05-30,ELEC-PHONE-001,104,Electronics
2023-05-31,ELEC-PHONE-001,126,Electronics
2023-06-01,ELEC-PHONE-001,122,Electronics
2023-06-02,ELEC-PHONE-001,111,Electronics
2023-06-03,ELEC-PHONE-001,144,Electronics
2023-06-04,ELEC-PHONE-001,139,Electronics
2023-06-05,ELEC-PHONE-001,72,Electronics
2023-06-06,ELEC-PHONE-001,123,Electronics
2023-06-07,ELEC-PHONE-001,102,Electronics
2023-06-08,ELEC-PHONE-001,123,Electronics
2023-06-09,ELEC-PHONE-001,116,Electronics
2023-06-10,ELEC-PHONE-001,103,Electronics
2023-06-11,ELEC-PHONE-001,94,Electronics
2023-06-12,ELEC-PHONE-001,97,Electronics
2023-06-13,ELEC-PHONE-001,118,Electronics
2023-06-14,ELEC-PHONE-001,98,Electronics
2023-06-15,ELEC-PHONE-001,125,Electronics
2023-06-16,ELEC-PHONE-001,98,Electronics
2023-06-17,ELEC-PHONE-001,141,Electronics
2023-06-18,ELEC-PHONE-001,102,Electronics
2023-06-19,ELEC-PHONE-001,87,Electronics
2023-06-20,ELEC-PHONE-001,114,Electronics
2023-06-21,ELEC-PHONE-001,99,Electronics
2023-06-22,ELEC-PHONE-001,107,Electronics
2023-06-23,ELEC-PHONE-001,151,Electronics
2023-06-24,ELEC-PHONE-001,130,Electronics
2023-06-25,ELEC-PHONE-001,141,Electronics
2023-06-26,ELEC-PHONE-001,80,Electronics
2023-06-27,ELEC-PHONE-001,123,Electronics
2023-06-28,ELEC-PHONE-001,138,Electronics
2023-06-29,ELEC-PHONE-001,71,Electronics
2023-06-30,ELEC-PHONE-001,115,Electronics
2023-07-01,ELEC-PHONE-001,186,Electronics
2023-07-02,ELEC-PHONE-001,146,Electronics
2023-07-03,ELEC-PHONE-001,123,Electronics
2023-07-04,ELEC-PHONE-001,166,Electronics
2023-07-05,ELEC-PHONE-001,171,Electronics
2023-07-06,ELEC-PHONE-001,153,Electronics
2023-07-07,ELEC-PHONE-001,15,Electronics
2023-07-08,ELEC-PHONE-001,169,Electronics
2023-07-09,ELEC-PHONE-001,135,Electronics
2023-07-10,ELEC-PHONE-001,83,Electronics
2023-07-11,ELEC-PHONE-001,105,Electronics
2023-07-12,ELEC-PHONE-001,106,Electronics
2023-07-13,ELEC-PHONE-001,121,Electronics
2023-07-14,ELEC-PHONE-001,123,Electronics
2023-07-15,ELEC-PHONE-001,149,Electronics
2023-07-16,ELEC-PHONE-001,247,Electronics
2023-07-17,ELEC-PHONE-001,164,Electronics
2023-07-18,ELEC-PHONE-001,163,Electronics
2023-07-19,ELEC-PHONE-001,202,Electronics
2023-07-20,ELEC-PHONE-001,161,Electronics
2023-07-21,ELEC-PHONE-001,91,Electronics
2023-07-22,ELEC-PHONE-001,121,Electronics
2023-07-23,ELEC-PHONE-001,90,Electronics
2023-07-24,ELEC-PHONE-001,92,Electronics
2023-07-25,ELEC-PHONE-001,114,Electronics
2023-07-26,ELEC-PHONE-001,143,Electronics
2023-07-27,ELEC-PHONE-001,120,Electronics
2023-07-28,ELEC-PHONE-001,127,Electronics
2023-07-29,ELEC-PHONE-001,160,Electronics
2023-07-30,ELEC-PHONE-001,84,Electronics
2023-07-31,ELEC-PHONE-001,100,Electronics
2023-08-01,ELEC-PHONE-001,127,Electronics
2023-08-02,ELEC-PHONE-001,89,Electronics
2023-08-03,ELEC-PHONE-001,134,Electronics
2023-08-04,ELEC-PHONE-001,138,Electronics
2023-08-05,ELEC-PHONE-001,134,Electronics
2023-08-06,ELEC-PHONE-001,137,Electronics
2023-08-07,ELEC-PHONE-001,130,Electronics
2023-08-08,ELEC-PHONE-001,117,Electronics
2023-08-09,ELEC-PHONE-001,118,Electronics
2023-08-10,ELEC-PHONE-001,106,Electronics
2023-08-11,ELEC-PHONE-001,115,Electronics
2023-08-12,ELEC-PHONE-001,193,Electronics
2023-08-13,ELEC-PHONE-001,131,Electronics
2023-08-14,ELEC-PHONE-001,118,Electronics
2023-08-15,ELEC-PHONE-001,191,Electronics
2023-08-16,ELEC-PHONE-001,213,Electronics
2023-08-17,ELEC-PHONE-001,201,Electronics
2023-08-18,ELEC-PHONE-001,244,Electronics
2023-08-19,ELEC-PHONE-001,204,Electronics
2023-08-20,ELEC-PHONE-001,179,Electronics
2023-08-21,ELEC-PHONE-001,117,Electronics
2023-08-22,ELEC-PHONE-001,144,Electronics
2023-08-23,ELEC-PHONE-001,155,Electronics
2023-08-24,ELEC-PHONE-001,156,Electronics
2023-08-25,ELEC-PHONE-001,131,Electronics
2023-08-26,ELEC-PHONE-001,177,Electronics
2023-08-27,ELEC-PHONE-001,156,Electronics
2023-08-28,ELEC-PHONE-001,99,Electronics
2023-08-29,ELEC-PHONE-001,147,Electronics
2023-08-30,ELEC-PHONE-001,101,Electronics
2023-08-31,ELEC-PHONE-001,93,Electronics
2023-09-01,ELEC-PHONE-001,242,Electronics
2023-09-02,ELEC-PHONE-001,439,Electronics
2023-09-03,ELEC-PHONE-001,346,Electronics
2023-09-04,ELEC-PHONE-001,242,Electronics
2023-09-05,ELEC-PHONE-001,299,Electronics
2023-09-06,ELEC-PHONE-001,238,Electronics
2023-09-07,ELEC-PHONE-001,392,Electronics
2023-09-08,ELEC-PHONE-001,336,Electronics
2023-09-09,ELEC-PHONE-001,364,Electronics
2023-09-10,ELEC-PHONE-001,350,Electronics
2023-09-11,ELEC-PHONE-001,261,Electronics
2023-09-12,ELEC-PHONE-001,296,Electronics
2023-09-13,ELEC-PHONE-001,253,Electronics
2023-09-14,ELEC-PHONE-001,307,Electronics
2023-09-15,ELEC-PHONE-001,423,Electronics
2023-09-16,ELEC-PHONE-001,431,Electronics
2023-09-17,ELEC-PHONE-001,391,Electronics
2023-09-18,ELEC-PHONE-001,12,Electronics
2023-09-19,ELEC-PHONE-001,244,Electronics
2023-09-20,ELEC-PHONE-001,282,Electronics
2023-09-21,ELEC-PHONE-001,289,Electronics
2023-09-22,ELEC-PHONE-001,384,Electronics
2023-09-23,ELEC-PHONE-001,268,Electronics
2023-09-24,ELEC-PHONE-001,388,Electronics
2023-09-25,ELEC-PHONE-001,238,Electronics
2023-09-26,ELEC-PHONE-001,269,Electronics
2023-09-27,ELEC-PHONE-001,243,Electronics
2023-09-28,ELEC-PHONE-001,216,Electronics
2023-09-29,ELEC-PHONE-001,371,Electronics
2023-09-30,ELEC-PHONE-001,363,Electronics
2023-10-01,ELEC-PHONE-001,102,Electronics
2023-10-02,ELEC-PHONE-001,78,Electronics
2023-10-03,ELEC-PHONE-001,109,Electronics
2023-10-04,ELEC-PHONE-001,143,Electronics
2023-10-05,ELEC-PHONE-001,110,Electronics
2023-10-06,ELEC-PHONE-001,153,Electronics
2023-10-07,ELEC-PHONE-001,207,Electronics
2023-10-08,ELEC-PHONE-001,182,Electronics
2023-10-09,ELEC-PHONE-001,87,Electronics
2023-10-10,ELEC-PHONE-001,171,Electronics
2023-10-11,ELEC-PHONE-001,111,Electronics
2023-10-12,ELEC-PHONE-001,127,Electronics
2023-10-13,ELEC-PHONE-001,169,Electronics
2023-10-14,ELEC-PHONE-001,168,Electronics
2023-10-15,ELEC-PHONE-001,121,Electronics
2023-10-16,ELEC-PHONE-001,81,Electronics
2023-10-17,ELEC-PHONE-001,159,Electronics
2023-10-18,ELEC-PHONE-001,116,Electronics
2023-10-19,ELEC-PHONE-001,115,Electronics
2023-10-20,ELEC-PHONE-001,198,Electronics
2023-10-21,ELEC-PHONE-001,222,Electronics
2023-10-22,ELEC-PHONE-001,186,Electronics
2023-10-23,ELEC-PHONE-001,134,Electronics
2023-10-24,ELEC-PHONE-001,158,Electronics
2023-10-25,ELEC-PHONE-001,114,Electronics
2023-10-26,ELEC-PHONE-001,105,Electronics
2023-10-27,ELEC-PHONE-001,118,Electronics
2023-10-28,ELEC-PHONE-001,146,Electronics
2023-10-29,ELEC-PHONE-001,122,Electronics
2023-10-30,ELEC-PHONE-001,120,Electronics
2023-10-31,ELEC-PHONE-001,69,Electronics
2023-11-01,ELEC-PHONE-001,335,Electronics
2023-11-02,ELEC-PHONE-001,342,Electronics
2023-11-03,ELEC-PHONE-001,228,Electronics
2023-11-04,ELEC-PHONE-001,342,Electronics
2023-11-05,ELEC-PHONE-001,299,Electronics
2023-11-06,ELEC-PHONE-001,193,Electronics
2023-11-07,ELEC-PHONE-001,254,Electronics
2023-11-08,ELEC-PHONE-001,240,Electronics
2023-11-09,ELEC-PHONE-001,364,Electronics
2023-11-10,ELEC-PHONE-001,378,Electronics
2023-11-11,ELEC-PHONE-001,429,Electronics
2023-11-12,ELEC-PHONE-001,351,Electronics
2023-11-13,ELEC-PHONE-001,203,Electronics
2023-11-14,ELEC-PHONE-001,266,Electronics
2023-11-15,ELEC-PHONE-001,309,Electronics
2023-11-16,ELEC-PHONE-001,235,Electronics
2023-11-17,ELEC-PHONE-001,367,Electronics
2023-11-18,ELEC-PHONE-001,348,Electronics
2023-11-19,ELEC-PHONE-001,299,Electronics
2023-11-20,ELEC-PHONE-001,271,Electronics
2023-11-21,ELEC-PHONE-001,308,Electronics
2023-11-22,ELEC-PHONE-001,327,Electronics
2023-11-23,ELEC-PHONE-001,407,Electronics
2023-11-24,ELEC-PHONE-001,334,Electronics
2023-11-25,ELEC-PHONE-001,1420,Electronics
2023-11-26,ELEC-PHONE-001,93,Electronics
2023-11-27,ELEC-PHONE-001,632,Electronics
2023-11-28,ELEC-PHONE-001,1421,Electronics
2023-11-29,ELEC-PHONE-001,234,Electronics
2023-11-30,ELEC-PHONE-001,329,Electronics
2023-12-01,ELEC-PHONE-001,323,Electronics
2023-12-02,ELEC-PHONE-001,333,Electronics
2023-12-03,ELEC-PHONE-001,43,Electronics
2023-12-04,ELEC-PHONE-001,329,Electronics
2023-12-05,ELEC-PHONE-001,342,Electronics
2023-12-06,ELEC-PHONE-001,221,Electronics
2023-12-07,ELEC-PHONE-001,315,Electronics
2023-12-08,ELEC-PHONE-001,268,Electronics
2023-12-09,ELEC-PHONE-001,456,Electronics
2023-12-10,ELEC-PHONE-001,218,Electronics
2023-12-11,ELEC-PHONE-001,308,Electronics
2023-12-12,ELEC-PHONE-001,298,Electronics
2023-12-13,ELEC-PHONE-001,285,Electronics
2023-12-14,ELEC-PHONE-001,265,Electronics
2023-12-15,ELEC-PHONE-001,352,Electronics
2023-12-16,ELEC-PHONE-001,539,Electronics
2023-12-17,ELEC-PHONE-001,668,Electronics
2023-12-18,ELEC-PHONE-001,450,Electronics
2023-12-19,ELEC-PHONE-001,533,Electronics
2023-12-20,ELEC-PHONE-001,821,Electronics
2023-12-21,ELEC-PHONE-001,775,Electronics
2023-12-22,ELEC-PHONE-001,557,Electronics
2023-12-23,ELEC-PHONE-001,376,Electronics
2023-12-24,ELEC-PHONE-001,305,Electronics
2023-12-25,ELEC-PHONE-001,273,Electronics
2023-12-26,ELEC-PHONE-001,445,Electronics
2023-12-27,ELEC-PHONE-001,422,Electronics
2023-12-28,ELEC-PHONE-001,435,Electronics
2023-12-29,ELEC-PHONE-001,526,Electronics
2023-12-30,ELEC-PHONE-001,499,Electronics
2023-12-31,ELEC-PHONE-001,422,Electronics
2023-01-01,ELEC-TABLET-001,43,Electronics
2023-01-02,ELEC-TABLET-001,27,Electronics
2023-01-03,ELEC-TABLET-001,40,Electronics
2023-01-04,ELEC-TABLET-001,28,Electronics
2023-01-05,ELEC-TABLET-001,44,Electronics
2023-01-06,ELEC-TABLET-001,47,Electronics
2023-01-07,ELEC-TABLET-001,49,Electronics
2023-01-08,ELEC-TABLET-001,48,Electronics
2023-01-09,ELEC-TABLET-001,40,Electronics
2023-01-10,ELEC-TABLET-001,44,Electronics
2023-01-11,ELEC-TABLET-001,27,Electronics
2023-01-12,ELEC-TABLET-001,31,Electronics
2023-01-13,ELEC-TABLET-001,40,Electronics
2023-01-14,ELEC-TABLET-001,2,Electronics
2023-01-15,ELEC-TABLET-001,45,Electronics
2023-01-16,ELEC-TABLET-001,29,Electronics
2023-01-17,ELEC-TABLET-001,39,Electronics
2023-01-18,ELEC-TABLET-001,34,Electronics
2023-01-19,ELEC-TABLET-001,34,Electronics
2023-01-20,ELEC-TABLET-001,34,Electronics
2023-01-21,ELEC-TABLET-001,41,Electronics
2023-01-22,ELEC-TABLET-001,33,Electronics
2023-01-23,ELEC-TABLET-001,27,Electronics
2023-01-24,ELEC-TABLET-001,44,Electronics
2023-01-25,ELEC-TABLET-001,32,Electronics
2023-01-26,ELEC-TABLET-001,53,Electronics
2023-01-27,ELEC-TABLET-001,47,Electronics
2023-01-28,ELEC-TABLET-001,49,Electronics
2023-01-29,ELEC-TABLET-001,36,Electronics
2023-01-30,ELEC-TABLET-001,36,Electronics
2023-01-31,ELEC-TABLET-001,35,Electronics
2023-02-01,ELEC-TABLET-001,39,Electronics
2023-02-02,ELEC-TABLET-001,53,Electronics
2023-02-03,ELEC-TABLET-001,3,Electronics
2023-02-04,ELEC-TABLET-001,56,Electronics
2023-02-05,ELEC-TABLET-001,37,Electronics
2023-02-06,ELEC-TABLET-001,32,Electronics
2023-02-07,ELEC-TABLET-001,58,Electronics
2023-02-08,ELEC-TABLET-001,41,Electronics
2023-02-09,ELEC-TABLET-001,58,Electronics
2023-02-10,ELEC-TABLET-001,73,Electronics
2023-02-11,ELEC-TABLET-001,59,Electronics
2023-02-12,ELEC-TABLET-001,55,Electronics
2023-02-13,ELEC-TABLET-001,39,Electronics
2023-02-14,ELEC-TABLET-001,56,Electronics
2023-02-15,ELEC-TABLET-001,44,Electronics
2023-02-16,ELEC-TABLET-001,51,Electronics
2023-02-17,ELEC-TABLET-001,63,Electronics
2023-02-18,ELEC-TABLET-001,71,Electronics
2023-02-19,ELEC-TABLET-001,69,Electronics
2023-02-20,ELEC-TABLET-001,50,Electronics
2023-02-21,ELEC-TABLET-001,30,Electronics
2023-02-22,ELEC-TABLET-001,40,Electronics
2023-02-23,ELEC-TABLET-001,42,Electronics
2023-02-24,ELEC-TABLET-001,47,Electronics
2023-02-25,ELEC-TABLET-001,55,Electronics
2023-02-26,ELEC-TABLET-001,47,Electronics
2023-02-27,ELEC-TABLET-001,34,Electronics
2023-02-28,ELEC-TABLET-001,38,Electronics
2023-03-01,ELEC-TABLET-001,28,Electronics
2023-03-02,ELEC-TABLET-001,40,Electronics
2023-03-03,ELEC-TABLET-001,45,Electronics
2023-03-04,ELEC-TABLET-001,50,Electronics
2023-03-05,ELEC-TABLET-001,34,Electronics
2023-03-06,ELEC-TABLET-001,27,Electronics
2023-03-07,ELEC-TABLET-001,44,Electronics
2023-03-08,ELEC-TABLET-001,57,Electronics
2023-03-09,ELEC-TABLET-001,63,Electronics
2023-03-10,ELEC-TABLET-001,66,Electronics
2023-03-11,ELEC-TABLET-001,72,Electronics
2023-03-12,ELEC-TABLET-001,48,Electronics
2023-03-13,ELEC-TABLET-001,30,Electronics
2023-03-14,ELEC-TABLET-001,39,Electronics
2023-03-15,ELEC-TABLET-001,53,Electronics
2023-03-16,ELEC-TABLET-001,53,Electronics
2023-03-17,ELEC-TABLET-001,63,Electronics
2023-03-18,ELEC-TABLET-001,74,Electronics
2023-03-19,ELEC-TABLET-001,58,Electronics
2023-03-20,ELEC-TABLET-001,58,Electronics
2023-03-21,ELEC-TABLET-001,33,Electronics
2023-03-22,ELEC-TABLET-001,37,Electronics
2023-03-23,ELEC-TABLET-001,35,Electronics
2023-03-24,ELEC-TABLET-001,53,Electronics
2023-03-25,ELEC-TABLET-001,49,Electronics
2023-03-26,ELEC-TABLET-001,73,Electronics
2023-03-27,ELEC-TABLET-001,38,Electronics
2023-03-28,ELEC-TABLET-001,60,Electronics
2023-03-29,ELEC-TABLET-001,78,Electronics
2023-03-30,ELEC-TABLET-001,70,Electronics
2023-03-31,ELEC-TABLET-001,61,Electronics
2023-04-01,ELEC-TABLET-001,57,Electronics
2023-04-02,ELEC-TABLET-001,61,Electronics
2023-04-03,ELEC-TABLET-001,49,Electronics
2023-04-04,ELEC-TABLET-001,37,Electronics
2023-04-05,ELEC-TABLET-001,33,Electronics
2023-04-06,ELEC-TABLET-001,39,Electronics
2023-04-07,ELEC-TABLET-001,40,Electronics
2023-04-08,ELEC-TABLET-001,44,Electronics
2023-04-09,ELEC-TABLET-001,39,Electronics
2023-04-10,ELEC-TABLET-001,31,Electronics
2023-04-11,ELEC-TABLET-001,30,Electronics
2023-04-12,ELEC-TABLET-001,33,Electronics
2023-04-13,ELEC-TABLET-001,32,Electronics
2023-04-14,ELEC-TABLET-001,39,Electronics
2023-04-15,ELEC-TABLET-001,47,Electronics
2023-04-16,ELEC-TABLET-001,43,Electronics
2023-04-17,ELEC-TABLET-001,40,Electronics
2023-04-18,ELEC-TABLET-001,32,Electronics
2023-04-19,ELEC-TABLET-001,44,Electronics
2023-04-20,ELEC-TABLET-001,37,Electronics
2023-04-21,ELEC-TABLET-001,43,Electronics
2023-04-22,ELEC-TABLET-001,53,Electronics
2023-04-23,ELEC-TABLET-001,35,Electronics
2023-04-24,ELEC-TABLET-001,34,Electronics
2023-04-25,ELEC-TABLET-001,39,Electronics
2023-04-26,ELEC-TABLET-001,41,Electronics
2023-04-27,ELEC-TABLET-001,40,Electronics
2023-04-28,ELEC-TABLET-001,60,Electronics
2023-04-29,ELEC-TABLET-001,43,Electronics
2023-04-30,ELEC-TABLET-001,39,Electronics
2023-05-01,ELEC-TABLET-001,29,Electronics
2023-05-02,ELEC-TABLET-001,35,Electronics
2023-05-03,ELEC-TABLET-001,34,Electronics
2023-05-04,ELEC-TABLET-001,45,Electronics
2023-05-05,ELEC-TABLET-001,53,Electronics
2023-05-06,ELEC-TABLET-001,44,Electronics
2023-05-07,ELEC-TABLET-001,55,Electronics
2023-05-08,ELEC-TABLET-001,52,Electronics
2023-05-09,ELEC-TABLET-001,53,Electronics
2023-05-10,ELEC-TABLET-001,63,Electronics
2023-05-11,ELEC-TABLET-001,59,Electronics
2023-05-12,ELEC-TABLET-001,34,Electronics
2023-05-13,ELEC-TABLET-001,59,Electronics
2023-05-14,ELEC-TABLET-001,53,Electronics
2023-05-15,ELEC-TABLET-001,29,Electronics
2023-05-16,ELEC-TABLET-001,36,Electronics
2023-05-17,ELEC-TABLET-001,40,Electronics
2023-05-18,ELEC-TABLET-001,40,Electronics
2023-05-19,ELEC-TABLET-001,48,Electronics
2023-05-20,ELEC-TABLET-001,62,Electronics
2023-05-21,ELEC-TABLET-001,41,Electronics
2023-05-22,ELEC-TABLET-001,28,Electronics
2023-05-23,ELEC-TABLET-001,30,Electronics
2023-05-24,ELEC-TABLET-001,34,Electronics
2023-05-25,ELEC-TABLET-001,38,Electronics
2023-05-26,ELEC-TABLET-001,56,Electronics
2023-05-27,ELEC-TABLET-001,44,Electronics
2023-05-28,ELEC-TABLET-001,43,Electronics
2023-05-29,ELEC-TABLET-001,32,Electronics
2023-05-30,ELEC-TABLET-001,45,Electronics
2023-05-31,ELEC-TABLET-001,53,Electronics
2023-06-01,ELEC-TABLET-001,35,Electronics
2023-06-02,ELEC-TABLET-001,41,Electronics
2023-06-03,ELEC-TABLET-001,55,Electronics
2023-06-04,ELEC-TABLET-001,46,Electronics
2023-06-05,ELEC-TABLET-001,41,Electronics
2023-06-06,ELEC-TABLET-001,41,Electronics
2023-06-07,ELEC-TABLET-001,36,Electronics
2023-06-08,ELEC-TABLET-001,42,Electronics
2023-06-09,ELEC-TABLET-001,51,Electronics
2023-06-10,ELEC-TABLET-001,54,Electronics
2023-06-11,ELEC-TABLET-001,45,Electronics
2023-06-12,ELEC-TABLET-001,38,Electronics
2023-06-13,ELEC-TABLET-001,45,Electronics
2023-06-14,ELEC-TABLET-001,46,Electronics
2023-06-15,ELEC-TABLET-001,42,Electronics
2023-06-16,ELEC-TABLET-001,43,Electronics
2023-06-17,ELEC-TABLET-001,49,Electronics
2023-06-18,ELEC-TABLET-001,50,Electronics
2023-06-19,ELEC-TABLET-001,28,Electronics
2023-06-20,ELEC-TABLET-001,40,Electronics
2023-06-21,ELEC-TABLET-001,36,Electronics
2023-06-22,ELEC-TABLET-001,38,Electronics
2023-06-23,ELEC-TABLET-001,52,Electronics
2023-06-24,ELEC-TABLET-001,49,Electronics
2023-06-25,ELEC-TABLET-001,42,Electronics
2023-06-26,ELEC-TABLET-001,26,Electronics
2023-06-27,ELEC-TABLET-001,42,Electronics
2023-06-28,ELEC-TABLET-001,42,Electronics
2023-06-29,ELEC-TABLET-001,51,Electronics
2023-06-30,ELEC-TABLET-001,42,Electronics
2023-07-01,ELEC-TABLET-001,59,Electronics
2023-07-02,ELEC-TABLET-001,52,Electronics
2023-07-03,ELEC-TABLET-001,48,Electronics
2023-07-04,ELEC-TABLET-001,60,Electronics
2023-07-05,ELEC-TABLET-001,59,Electronics
2023-07-06,ELEC-TABLET-001,57,Electronics
2023-07-07,ELEC-TABLET-001,86,Electronics
2023-07-08,ELEC-TABLET-001,77,Electronics
2023-07-09,ELEC-TABLET-001,67,Electronics
2023-07-10,ELEC-TABLET-001,52,Electronics
2023-07-11,ELEC-TABLET-001,49,Electronics
2023-07-12,ELEC-TABLET-001,39,Electronics
2023-07-13,ELEC-TABLET-001,34,Electronics
2023-07-14,ELEC-TABLET-001,52,Electronics
2023-07-15,ELEC-TABLET-001,37,Electronics
2023-07-16,ELEC-TABLET-001,38,Electronics
2023-07-17,ELEC-TABLET-001,34,Electronics
2023-07-18,ELEC-TABLET-001,47,Electronics
2023-07-19,ELEC-TABLET-001,38,Electronics
2023-07-20,ELEC-TABLET-001,35,Electronics
2023-07-21,ELEC-TABLET-001,56,Electronics
2023-07-22,ELEC-TABLET-001,37,Electronics
2023-07-23,ELEC-TABLET-001,28,Electronics
2023-07-24,ELEC-TABLET-001,35,Electronics
2023-07-25,ELEC-TABLET-001,35,Electronics
2023-07-26,ELEC-TABLET-001,32,Electronics
2023-07-27,ELEC-TABLET-001,42,Electronics
2023-07-28,ELEC-TABLET-001,46,Electronics
2023-07-29,ELEC-TABLET-001,44,Electronics
2023-07-30,ELEC-TABLET-001,34,Electronics
2023-07-31,ELEC-TABLET-001,37,Electronics
2023-08-01,ELEC-TABLET-001,106,Electronics
2023-08-02,ELEC-TABLET-001,95,Electronics
2023-08-03,ELEC-TABLET-001,123,Electronics
2023-08-04,ELEC-TABLET-001,93,Electronics
2023-08-05,ELEC-TABLET-001,93,Electronics
2023-08-06,ELEC-TABLET-001,95,Electronics
2023-08-07,ELEC-TABLET-001,81,Electronics
2023-08-08,ELEC-TABLET-001,100,Electronics
2023-08-09,ELEC-TABLET-001,93,Electronics
2023-08-10,ELEC-TABLET-001,101,Electronics
2023-08-11,ELEC-TABLET-001,90,Electronics
2023-08-12,ELEC-TABLET-001,176,Electronics
2023-08-13,ELEC-TABLET-001,126,Electronics
2023-08-14,ELEC-TABLET-001,115,Electronics
2023-08-15,ELEC-TABLET-001,182,Electronics
2023-08-16,ELEC-TABLET-001,179,Electronics
2023-08-17,ELEC-TABLET-001,175,Electronics
2023-08-18,ELEC-TABLET-001,190,Electronics
2023-08-19,ELEC-TABLET-001,204,Electronics
2023-08-20,ELEC-TABLET-001,188,Electronics
2023-08-21,ELEC-TABLET-001,179,Electronics
2023-08-22,ELEC-TABLET-001,216,Electronics
2023-08-23,ELEC-TABLET-001,183,Electronics
2023-08-24,ELEC-TABLET-001,215,Electronics
2023-08-25,ELEC-TABLET-001,173,Electronics
2023-08-26,ELEC-TABLET-001,251,Electronics
2023-08-27,ELEC-TABLET-001,108,Electronics
2023-08-28,ELEC-TABLET-001,62,Electronics
2023-08-29,ELEC-TABLET-001,98,Electronics
2023-08-30,ELEC-TABLET-001,86,Electronics
2023-08-31,ELEC-TABLET-001,108,Electronics
2023-09-01,ELEC-TABLET-001,40,Electronics
2023-09-02,ELEC-TABLET-001,45,Electronics
2023-09-03,ELEC-TABLET-001,30,Electronics
2023-09-04,ELEC-TABLET-001,30,Electronics
2023-09-05,ELEC-TABLET-001,24,Electronics
2023-09-06,ELEC-TABLET-001,44,Electronics
2023-09-07,ELEC-TABLET-001,64,Electronics
2023-09-08,ELEC-TABLET-001,74,Electronics
2023-09-09,ELEC-TABLET-001,77,Electronics
2023-09-10,ELEC-TABLET-001,54,Electronics
2023-09-11,ELEC-TABLET-001,48,Electronics
2023-09-12,ELEC-TABLET-001,38,Electronics
2023-09-13,ELEC-TABLET-001,31,Electronics
2023-09-14,ELEC-TABLET-001,47,Electronics
2023-09-15,ELEC-TABLET-001,50,Electronics
2023-09-16,ELEC-TABLET-001,46,Electronics
2023-09-17,ELEC-TABLET-001,42,Electronics
2023-09-18,ELEC-TABLET-001,33,Electronics
2023-09-19,ELEC-TABLET-001,26,Electronics
2023-09-20,ELEC-TABLET-001,37,Electronics
2023-09-21,ELEC-TABLET-001,34,Electronics
2023-09-22,ELEC-TABLET-001,37,Electronics
2023-09-23,ELEC-TABLET-001,46,Electronics
2023-09-24,ELEC-TABLET-001,54,Electronics
2023-09-25,ELEC-TABLET-001,36,Electronics
2023-09-26,ELEC-TABLET-001,35,Electronics
2023-09-27,ELEC-TABLET-001,42,Electronics
2023-09-28,ELEC-TABLET-001,46,Electronics
2023-09-29,ELEC-TABLET-001,50,Electronics
2023-09-30,ELEC-TABLET-001,48,Electronics
2023-10-01,ELEC-TABLET-001,38,Electronics
2023-10-02,ELEC-TABLET-001,36,Electronics
2023-10-03,ELEC-TABLET-001,41,Electronics
2023-10-04,ELEC-TABLET-001,43,Electronics
2023-10-05,ELEC-TABLET-001,42,Electronics
2023-10-06,ELEC-TABLET-001,51,Electronics
2023-10-07,ELEC-TABLET-001,44,Electronics
2023-10-08,ELEC-TABLET-001,51,Electronics
2023-10-09,ELEC-TABLET-001,33,Electronics
2023-10-10,ELEC-TABLET-001,50,Electronics
2023-10-11,ELEC-TABLET-001,34,Electronics
2023-10-12,ELEC-TABLET-001,48,Electronics
2023-10-13,ELEC-TABLET-001,45,Electronics
2023-10-14,ELEC-TABLET-001,43,Electronics
2023-10-15,ELEC-TABLET-001,39,Electronics
2023-10-16,ELEC-TABLET-001,31,Electronics
2023-10-17,ELEC-TABLET-001,41,Electronics
2023-10-18,ELEC-TABLET-001,41,Electronics
2023-10-19,ELEC-TABLET-001,35,Electronics
2023-10-20,ELEC-TABLET-001,44,Electronics
2023-10-21,ELEC-TABLET-001,63,Electronics
2023-10-22,ELEC-TABLET-001,53,Electronics
2023-10-23,ELEC-TABLET-001,35,Electronics
2023-10-24,ELEC-TABLET-001,38,Electronics
2023-10-25,ELEC-TABLET-001,39,Electronics
2023-10-26,ELEC-TABLET-001,42,Electronics
2023-10-27,ELEC-TABLET-001,37,Electronics
2023-10-28,ELEC-TABLET-001,46,Electronics
2023-10-29,ELEC-TABLET-001,31,Electronics
2023-10-30,ELEC-TABLET-001,34,Electronics
2023-10-31,ELEC-TABLET-001,42,Electronics
2023-11-01,ELEC-TABLET-001,89,Electronics
2023-11-02,ELEC-TABLET-001,119,Electronics
2023-11-03,ELEC-TABLET-001,90,Electronics
2023-11-04,ELEC-TABLET-001,94,Electronics
2023-11-05,ELEC-TABLET-001,110,Electronics
2023-11-06,ELEC-TABLET-001,95,Electronics
2023-11-07,ELEC-TABLET-001,121,Electronics
2023-11-08,ELEC-TABLET-001,90,Electronics
2023-11-09,ELEC-TABLET-001,112,Electronics
2023-11-10,ELEC-TABLET-001,110,Electronics
2023-11-11,ELEC-TABLET-001,117,Electronics
2023-11-12,ELEC-TABLET-001,120,Electronics
