Date,Product_Code,Warehouse,Sales_Quantity,Category,Unit_Price,Unit_Cost,Revenue
2022-10-23,ELEC-LAPTOP-001,NYC-01,43,Electronics,227.38,92.29,9777.19
2022-10-24,ELEC-LAPTOP-001,NYC-01,42,Electronics,236.59,92.29,9936.86
2022-10-25,ELEC-LAPTOP-001,NYC-01,46,Electronics,226.12,92.29,10401.37
2022-10-26,ELEC-LAPTOP-001,NYC-01,49,Electronics,239.9,92.29,11755.22
2022-10-27,ELEC-LAPTOP-001,NYC-01,48,Electronics,235.67,92.29,11312.36
2022-10-28,ELEC-LAPTOP-001,NYC-01,44,Electronics,222.9,92.29,9807.54
2022-10-29,ELEC-LAPTOP-001,NYC-01,50,Electronics,230.02,92.29,11501.22
2022-10-30,ELEC-LAPTOP-001,NYC-01,53,Electronics,229.82,92.29,12180.28
2022-10-31,ELEC-LAPTOP-001,NYC-01,40,Electronics,219.37,92.29,8774.6
2022-11-01,ELEC-LAPTOP-001,NYC-01,109,Electronics,221.47,92.29,24140.59
2022-11-02,ELEC-LAPTOP-001,NYC-01,112,Electronics,225.98,92.29,25309.51
2022-11-03,ELEC-LAPTOP-001,NYC-01,131,Electronics,229.21,92.29,30026.68
2022-11-04,ELEC-LAPTOP-001,NYC-01,115,Electronics,228.83,92.29,26315.02
2022-11-05,ELEC-LAPTOP-001,NYC-01,149,Electronics,232.26,92.29,34606.26
2022-11-06,ELEC-LAPTOP-001,NYC-01,117,Electronics,230.17,92.29,26930.01
2022-11-07,ELEC-LAPTOP-001,NYC-01,90,Electronics,225.86,92.29,20327.5
2022-11-08,ELEC-LAPTOP-001,NYC-01,128,Electronics,232.41,92.29,29748.89
2022-11-09,ELEC-LAPTOP-001,NYC-01,123,Electronics,222.06,92.29,27313.2
2022-11-10,ELEC-LAPTOP-001,NYC-01,123,Electronics,241.09,92.29,29654.04
2022-11-11,ELEC-LAPTOP-001,NYC-01,151,Electronics,235.31,92.29,35532.51
2022-11-12,ELEC-LAPTOP-001,NYC-01,138,Electronics,225.2,92.29,31077.71
2022-11-13,ELEC-LAPTOP-001,NYC-01,133,Electronics,226.05,92.29,30065.23
2022-11-14,ELEC-LAPTOP-001,NYC-01,89,Electronics,237.36,92.29,21124.98
2022-11-15,ELEC-LAPTOP-001,NYC-01,115,Electronics,230.56,92.29,26514.16
2022-11-16,ELEC-LAPTOP-001,NYC-01,108,Electronics,234.61,92.29,25338.08
2022-11-17,ELEC-LAPTOP-001,NYC-01,111,Electronics,225.21,92.29,24998.71
2022-11-18,ELEC-LAPTOP-001,NYC-01,138,Electronics,237.07,92.29,32715.81
2022-11-19,ELEC-LAPTOP-001,NYC-01,120,Electronics,226.79,92.29,27214.73
2022-11-20,ELEC-LAPTOP-001,NYC-01,159,Electronics,233.81,92.29,37175.64
2022-11-21,ELEC-LAPTOP-001,NYC-01,79,Electronics,240.84,92.29,19026.64
2022-11-22,ELEC-LAPTOP-001,NYC-01,108,Electronics,231.74,92.29,25027.74
2022-11-23,ELEC-LAPTOP-001,NYC-01,155,Electronics,236.63,92.29,36678.36
2022-11-24,ELEC-LAPTOP-001,NYC-01,148,Electronics,234.99,92.29,34778.96
2022-11-25,ELEC-LAPTOP-001,NYC-01,499,Electronics,234.14,92.29,116833.98
2022-11-26,ELEC-LAPTOP-001,NYC-01,475,Electronics,218.94,92.29,103994.78
2022-11-27,ELEC-LAPTOP-001,NYC-01,327,Electronics,229.23,92.29,74958.46
2022-11-28,ELEC-LAPTOP-001,NYC-01,380,Electronics,240.55,92.29,91408.5
2022-11-29,ELEC-LAPTOP-001,NYC-01,111,Electronics,236.32,92.29,26231.11
2022-11-30,ELEC-LAPTOP-001,NYC-01,99,Electronics,236.16,92.29,23379.97
2022-12-01,ELEC-LAPTOP-001,NYC-01,126,Electronics,231.6,92.29,29181.46
2022-12-02,ELEC-LAPTOP-001,NYC-01,124,Electronics,234.9,92.29,29127.95
2022-12-03,ELEC-LAPTOP-001,NYC-01,181,Electronics,231.73,92.29,41943.89
2022-12-04,ELEC-LAPTOP-001,NYC-01,173,Electronics,222.24,92.29,38447.97
2022-12-05,ELEC-LAPTOP-001,NYC-01,149,Electronics,232.78,92.29,34684.21
2022-12-06,ELEC-LAPTOP-001,NYC-01,151,Electronics,232.57,92.29,35117.53
2022-12-07,ELEC-LAPTOP-001,NYC-01,145,Electronics,237.66,92.29,34460.01
2022-12-08,ELEC-LAPTOP-001,NYC-01,114,Electronics,221.72,92.29,25276.09
2022-12-09,ELEC-LAPTOP-001,NYC-01,131,Electronics,233.97,92.29,30649.82
2022-12-10,ELEC-LAPTOP-001,NYC-01,127,Electronics,219.05,92.29,27819.29
2022-12-11,ELEC-LAPTOP-001,NYC-01,112,Electronics,240.12,92.29,26892.9
2022-12-12,ELEC-LAPTOP-001,NYC-01,97,Electronics,220.85,92.29,21422.41
2022-12-13,ELEC-LAPTOP-001,NYC-01,86,Electronics,218.76,92.29,18813.29
2022-12-14,ELEC-LAPTOP-001,NYC-01,87,Electronics,225.53,92.29,19621.38
2022-12-15,ELEC-LAPTOP-001,NYC-01,98,Electronics,221.8,92.29,21736.8
2022-12-16,ELEC-LAPTOP-001,NYC-01,122,Electronics,234.19,92.29,28571.51
2022-12-17,ELEC-LAPTOP-001,NYC-01,173,Electronics,227.76,92.29,39401.63
2022-12-18,ELEC-LAPTOP-001,NYC-01,267,Electronics,236.13,92.29,63047.78
2022-12-19,ELEC-LAPTOP-001,NYC-01,190,Electronics,239.48,92.29,45500.99
2022-12-20,ELEC-LAPTOP-001,NYC-01,323,Electronics,238.38,92.29,76997.59
2022-12-21,ELEC-LAPTOP-001,NYC-01,297,Electronics,235.23,92.29,69864.68
2022-12-22,ELEC-LAPTOP-001,NYC-01,225,Electronics,219.76,92.29,49444.94
2022-12-23,ELEC-LAPTOP-001,NYC-01,266,Electronics,221.5,92.29,58918.29
2022-12-24,ELEC-LAPTOP-001,NYC-01,237,Electronics,223.09,92.29,52872.09
2022-12-25,ELEC-LAPTOP-001,NYC-01,127,Electronics,225.79,92.29,28675.85
2022-12-26,ELEC-LAPTOP-001,NYC-01,82,Electronics,233.54,92.29,19150.52
2022-12-27,ELEC-LAPTOP-001,NYC-01,16,Electronics,230.4,92.29,3686.4
2022-12-28,ELEC-LAPTOP-001,NYC-01,203,Electronics,225.53,92.29,45783.5
2022-12-29,ELEC-LAPTOP-001,NYC-01,163,Electronics,222.3,92.29,36235.55
2022-12-30,ELEC-LAPTOP-001,NYC-01,202,Electronics,239.29,92.29,48335.76
2022-12-31,ELEC-LAPTOP-001,NYC-01,228,Electronics,226.19,92.29,51571.59
2023-01-01,ELEC-LAPTOP-001,NYC-01,68,Electronics,226.47,92.29,15399.69
2023-01-02,ELEC-LAPTOP-001,NYC-01,38,Electronics,236.07,92.29,8970.49
2023-01-03,ELEC-LAPTOP-001,NYC-01,44,Electronics,234.89,92.29,10335.24
2023-01-04,ELEC-LAPTOP-001,NYC-01,44,Electronics,233.11,92.29,10256.76
2023-01-05,ELEC-LAPTOP-001,NYC-01,39,Electronics,234.26,92.29,9136.04
2023-01-06,ELEC-LAPTOP-001,NYC-01,51,Electronics,232.34,92.29,11849.57
2023-01-07,ELEC-LAPTOP-001,NYC-01,59,Electronics,222.74,92.29,13141.81
2023-01-08,ELEC-LAPTOP-001,NYC-01,59,Electronics,223.99,92.29,13215.37
2023-01-09,ELEC-LAPTOP-001,NYC-01,43,Electronics,231.15,92.29,9939.43
2023-01-10,ELEC-LAPTOP-001,NYC-01,58,Electronics,223.49,92.29,12962.52
2023-01-11,ELEC-LAPTOP-001,NYC-01,39,Electronics,240.68,92.29,9386.63
2023-01-12,ELEC-LAPTOP-001,NYC-01,50,Electronics,225.16,92.29,11258.18
2023-01-13,ELEC-LAPTOP-001,NYC-01,52,Electronics,224.97,92.29,11698.22
2023-01-14,ELEC-LAPTOP-001,NYC-01,73,Electronics,223.09,92.29,16285.39
2023-01-15,ELEC-LAPTOP-001,NYC-01,42,Electronics,234.53,92.29,9850.08
2023-01-16,ELEC-LAPTOP-001,NYC-01,32,Electronics,225.61,92.29,7219.52
2023-01-17,ELEC-LAPTOP-001,NYC-01,40,Electronics,226.34,92.29,9053.6
2023-01-18,ELEC-LAPTOP-001,NYC-01,30,Electronics,239.78,92.29,7193.45
2023-01-19,ELEC-LAPTOP-001,NYC-01,40,Electronics,236.6,92.29,9464.14
2023-01-20,ELEC-LAPTOP-001,NYC-01,45,Electronics,224.61,92.29,10107.38
2023-01-21,ELEC-LAPTOP-001,NYC-01,1,Electronics,221.12,92.29,221.12
2023-01-22,ELEC-LAPTOP-001,NYC-01,51,Electronics,233.87,92.29,11927.56
2023-01-23,ELEC-LAPTOP-001,NYC-01,48,Electronics,227.05,92.29,10898.4
2023-01-24,ELEC-LAPTOP-001,NYC-01,50,Electronics,240.85,92.29,12042.48
2023-01-25,ELEC-LAPTOP-001,NYC-01,40,Electronics,237.13,92.29,9485.26
2023-01-26,ELEC-LAPTOP-001,NYC-01,38,Electronics,240.26,92.29,9129.97
2023-01-27,ELEC-LAPTOP-001,NYC-01,54,Electronics,236.82,92.29,12788.02
2023-01-28,ELEC-LAPTOP-001,NYC-01,44,Electronics,225.0,92.29,9899.96
2023-01-29,ELEC-LAPTOP-001,NYC-01,62,Electronics,224.93,92.29,13945.92
2023-01-30,ELEC-LAPTOP-001,NYC-01,44,Electronics,234.74,92.29,10328.38
2023-01-31,ELEC-LAPTOP-001,NYC-01,41,Electronics,226.28,92.29,9277.64
2023-02-01,ELEC-LAPTOP-001,NYC-01,32,Electronics,228.49,92.29,7311.69
2023-02-02,ELEC-LAPTOP-001,NYC-01,53,Electronics,224.22,92.29,11883.52
2023-02-03,ELEC-LAPTOP-001,NYC-01,50,Electronics,229.33,92.29,11466.7
2023-02-04,ELEC-LAPTOP-001,NYC-01,65,Electronics,222.97,92.29,14492.91
2023-02-05,ELEC-LAPTOP-001,NYC-01,37,Electronics,230.7,92.29,8535.95
2023-02-06,ELEC-LAPTOP-001,NYC-01,34,Electronics,239.77,92.29,8152.05
2023-02-07,ELEC-LAPTOP-001,NYC-01,44,Electronics,234.32,92.29,10310.21
2023-02-08,ELEC-LAPTOP-001,NYC-01,44,Electronics,221.48,92.29,9745.06
2023-02-09,ELEC-LAPTOP-001,NYC-01,41,Electronics,232.47,92.29,9531.4
2023-02-10,ELEC-LAPTOP-001,NYC-01,55,Electronics,231.81,92.29,12749.56
2023-02-11,ELEC-LAPTOP-001,NYC-01,46,Electronics,223.9,92.29,10299.22
2023-02-12,ELEC-LAPTOP-001,NYC-01,47,Electronics,233.72,92.29,10984.73
2023-02-13,ELEC-LAPTOP-001,NYC-01,38,Electronics,230.53,92.29,8760.07
2023-02-14,ELEC-LAPTOP-001,NYC-01,47,Electronics,232.98,92.29,10950.29
2023-02-15,ELEC-LAPTOP-001,NYC-01,49,Electronics,219.53,92.29,10756.99
2023-02-16,ELEC-LAPTOP-001,NYC-01,36,Electronics,227.82,92.29,8201.6
2023-02-17,ELEC-LAPTOP-001,NYC-01,39,Electronics,234.81,92.29,9157.59
2023-02-18,ELEC-LAPTOP-001,NYC-01,66,Electronics,220.63,92.29,14561.89
2023-02-19,ELEC-LAPTOP-001,NYC-01,51,Electronics,236.04,92.29,12037.9
2023-02-20,ELEC-LAPTOP-001,NYC-01,33,Electronics,218.44,92.29,7208.62
2023-02-21,ELEC-LAPTOP-001,NYC-01,54,Electronics,230.97,92.29,12472.48
2023-02-22,ELEC-LAPTOP-001,NYC-01,3,Electronics,239.68,92.29,719.03
2023-02-23,ELEC-LAPTOP-001,NYC-01,52,Electronics,227.68,92.29,11839.12
2023-02-24,ELEC-LAPTOP-001,NYC-01,51,Electronics,239.81,92.29,12230.43
2023-02-25,ELEC-LAPTOP-001,NYC-01,72,Electronics,238.51,92.29,17172.78
2023-02-26,ELEC-LAPTOP-001,NYC-01,61,Electronics,229.3,92.29,13987.08
2023-02-27,ELEC-LAPTOP-001,NYC-01,36,Electronics,222.91,92.29,8024.68
2023-02-28,ELEC-LAPTOP-001,NYC-01,50,Electronics,240.48,92.29,12023.81
2023-03-01,ELEC-LAPTOP-001,NYC-01,48,Electronics,225.7,92.29,10833.83
2023-03-02,ELEC-LAPTOP-001,NYC-01,53,Electronics,233.17,92.29,12357.89
2023-03-03,ELEC-LAPTOP-001,NYC-01,43,Electronics,239.19,92.29,10285.16
2023-03-04,ELEC-LAPTOP-001,NYC-01,61,Electronics,220.38,92.29,13443.18
2023-03-05,ELEC-LAPTOP-001,NYC-01,56,Electronics,231.52,92.29,12965.03
2023-03-06,ELEC-LAPTOP-001,NYC-01,27,Electronics,230.62,92.29,6226.81
2023-03-07,ELEC-LAPTOP-001,NYC-01,36,Electronics,234.94,92.29,8457.92
2023-03-08,ELEC-LAPTOP-001,NYC-01,30,Electronics,239.85,92.29,7195.5
2023-03-09,ELEC-LAPTOP-001,NYC-01,42,Electronics,239.31,92.29,10051.08
2023-03-10,ELEC-LAPTOP-001,NYC-01,56,Electronics,222.35,92.29,12451.45
2023-03-11,ELEC-LAPTOP-001,NYC-01,67,Electronics,238.6,92.29,15986.15
2023-03-12,ELEC-LAPTOP-001,NYC-01,49,Electronics,222.36,92.29,10895.83
2023-03-13,ELEC-LAPTOP-001,NYC-01,46,Electronics,239.46,92.29,11015.09
2023-03-14,ELEC-LAPTOP-001,NYC-01,35,Electronics,241.24,92.29,8443.42
2023-03-15,ELEC-LAPTOP-001,NYC-01,49,Electronics,227.45,92.29,11144.93
2023-03-16,ELEC-LAPTOP-001,NYC-01,66,Electronics,229.71,92.29,15160.77
2023-03-17,ELEC-LAPTOP-001,NYC-01,80,Electronics,239.85,92.29,19187.89
2023-03-18,ELEC-LAPTOP-001,NYC-01,82,Electronics,240.44,92.29,19715.68
2023-03-19,ELEC-LAPTOP-001,NYC-01,50,Electronics,239.61,92.29,11980.29
2023-03-20,ELEC-LAPTOP-001,NYC-01,37,Electronics,238.47,92.29,8823.49
2023-03-21,ELEC-LAPTOP-001,NYC-01,35,Electronics,218.54,92.29,7648.79
2023-03-22,ELEC-LAPTOP-001,NYC-01,48,Electronics,231.38,92.29,11106.08
2023-03-23,ELEC-LAPTOP-001,NYC-01,70,Electronics,220.79,92.29,15455.29
2023-03-24,ELEC-LAPTOP-001,NYC-01,65,Electronics,240.91,92.29,15659.45
2023-03-25,ELEC-LAPTOP-001,NYC-01,76,Electronics,224.86,92.29,17089.64
2023-03-26,ELEC-LAPTOP-001,NYC-01,61,Electronics,241.05,92.29,14704.35
2023-03-27,ELEC-LAPTOP-001,NYC-01,37,Electronics,230.81,92.29,8539.96
2023-03-28,ELEC-LAPTOP-001,NYC-01,50,Electronics,229.67,92.29,11483.74
2023-03-29,ELEC-LAPTOP-001,NYC-01,37,Electronics,239.89,92.29,8876.06
2023-03-30,ELEC-LAPTOP-001,NYC-01,47,Electronics,237.88,92.29,11180.48
2023-03-31,ELEC-LAPTOP-001,NYC-01,70,Electronics,229.08,92.29,16035.59
2023-04-01,ELEC-LAPTOP-001,NYC-01,73,Electronics,222.76,92.29,16261.12
2023-04-02,ELEC-LAPTOP-001,NYC-01,72,Electronics,220.91,92.29,15905.72
2023-04-03,ELEC-LAPTOP-001,NYC-01,47,Electronics,222.06,92.29,10436.74
2023-04-04,ELEC-LAPTOP-001,NYC-01,61,Electronics,228.87,92.29,13961.1
2023-04-05,ELEC-LAPTOP-001,NYC-01,54,Electronics,224.24,92.29,12108.76
2023-04-06,ELEC-LAPTOP-001,NYC-01,86,Electronics,222.6,92.29,19143.87
2023-04-07,ELEC-LAPTOP-001,NYC-01,51,Electronics,235.25,92.29,11997.88
2023-04-08,ELEC-LAPTOP-001,NYC-01,49,Electronics,236.5,92.29,11588.35
2023-04-09,ELEC-LAPTOP-001,NYC-01,50,Electronics,231.37,92.29,11568.62
2023-04-10,ELEC-LAPTOP-001,NYC-01,37,Electronics,235.73,92.29,8721.92
2023-04-11,ELEC-LAPTOP-001,NYC-01,42,Electronics,222.36,92.29,9339.0
2023-04-12,ELEC-LAPTOP-001,NYC-01,48,Electronics,238.0,92.29,11423.98
2023-04-13,ELEC-LAPTOP-001,NYC-01,49,Electronics,238.94,92.29,11708.03
2023-04-14,ELEC-LAPTOP-001,NYC-01,47,Electronics,237.33,92.29,11154.48
2023-04-15,ELEC-LAPTOP-001,NYC-01,50,Electronics,230.17,92.29,11508.29
2023-04-16,ELEC-LAPTOP-001,NYC-01,1,Electronics,220.32,92.29,220.32
2023-04-17,ELEC-LAPTOP-001,NYC-01,24,Electronics,233.7,92.29,5608.91
2023-04-18,ELEC-LAPTOP-001,NYC-01,34,Electronics,222.57,92.29,7567.4
2023-04-19,ELEC-LAPTOP-001,NYC-01,53,Electronics,221.56,92.29,11742.44
2023-04-20,ELEC-LAPTOP-001,NYC-01,55,Electronics,225.76,92.29,12416.85
2023-04-21,ELEC-LAPTOP-001,NYC-01,49,Electronics,224.02,92.29,10977.2
2023-04-22,ELEC-LAPTOP-001,NYC-01,60,Electronics,224.32,92.29,13459.03
2023-04-23,ELEC-LAPTOP-001,NYC-01,51,Electronics,223.74,92.29,11410.57
2023-04-24,ELEC-LAPTOP-001,NYC-01,55,Electronics,235.65,92.29,12960.55
2023-04-25,ELEC-LAPTOP-001,NYC-01,51,Electronics,240.25,92.29,12252.7
2023-04-26,ELEC-LAPTOP-001,NYC-01,43,Electronics,225.26,92.29,9686.32
2023-04-27,ELEC-LAPTOP-001,NYC-01,38,Electronics,234.94,92.29,8927.6
2023-04-28,ELEC-LAPTOP-001,NYC-01,38,Electronics,218.59,92.29,8306.3
2023-04-29,ELEC-LAPTOP-001,NYC-01,57,Electronics,233.35,92.29,13300.76
2023-04-30,ELEC-LAPTOP-001,NYC-01,43,Electronics,234.24,92.29,10072.53
2023-05-01,ELEC-LAPTOP-001,NYC-01,44,Electronics,219.75,92.29,9669.07
2023-05-02,ELEC-LAPTOP-001,NYC-01,60,Electronics,221.04,92.29,13262.46
2023-05-03,ELEC-LAPTOP-001,NYC-01,55,Electronics,225.37,92.29,12395.62
2023-05-04,ELEC-LAPTOP-001,NYC-01,83,Electronics,227.64,92.29,18894.21
2023-05-05,ELEC-LAPTOP-001,NYC-01,86,Electronics,229.87,92.29,19769.05
2023-05-06,ELEC-LAPTOP-001,NYC-01,83,Electronics,238.9,92.29,19828.3
2023-05-07,ELEC-LAPTOP-001,NYC-01,59,Electronics,234.49,92.29,13835.07
2023-05-08,ELEC-LAPTOP-001,NYC-01,38,Electronics,225.47,92.29,8567.89
2023-05-09,ELEC-LAPTOP-001,NYC-01,38,Electronics,221.02,92.29,8398.85
2023-05-10,ELEC-LAPTOP-001,NYC-01,54,Electronics,239.38,92.29,12926.41
2023-05-11,ELEC-LAPTOP-001,NYC-01,48,Electronics,225.1,92.29,10805.01
2023-05-12,ELEC-LAPTOP-001,NYC-01,43,Electronics,232.45,92.29,9995.31
2023-05-13,ELEC-LAPTOP-001,NYC-01,54,Electronics,223.36,92.29,12061.43
2023-05-14,ELEC-LAPTOP-001,NYC-01,42,Electronics,221.39,92.29,9298.53
2023-05-15,ELEC-LAPTOP-001,NYC-01,30,Electronics,221.84,92.29,6655.33
2023-05-16,ELEC-LAPTOP-001,NYC-01,50,Electronics,235.51,92.29,11775.4
2023-05-17,ELEC-LAPTOP-001,NYC-01,57,Electronics,232.24,92.29,13237.95
2023-05-18,ELEC-LAPTOP-001,NYC-01,35,Electronics,227.88,92.29,7975.83
2023-05-19,ELEC-LAPTOP-001,NYC-01,55,Electronics,230.95,92.29,12702.04
2023-05-20,ELEC-LAPTOP-001,NYC-01,50,Electronics,229.14,92.29,11457.22
2023-05-21,ELEC-LAPTOP-001,NYC-01,45,Electronics,230.68,92.29,10380.46
2023-05-22,ELEC-LAPTOP-001,NYC-01,1,Electronics,233.59,92.29,233.59
2023-05-23,ELEC-LAPTOP-001,NYC-01,38,Electronics,223.34,92.29,8487.05
2023-05-24,ELEC-LAPTOP-001,NYC-01,44,Electronics,224.01,92.29,9856.49
2023-05-25,ELEC-LAPTOP-001,NYC-01,39,Electronics,235.67,92.29,9191.09
2023-05-26,ELEC-LAPTOP-001,NYC-01,53,Electronics,238.39,92.29,12634.67
2023-05-27,ELEC-LAPTOP-001,NYC-01,55,Electronics,220.21,92.29,12111.3
2023-05-28,ELEC-LAPTOP-001,NYC-01,47,Electronics,228.59,92.29,10743.77
2023-05-29,ELEC-LAPTOP-001,NYC-01,32,Electronics,234.5,92.29,7503.92
2023-05-30,ELEC-LAPTOP-001,NYC-01,40,Electronics,220.12,92.29,8804.76
2023-05-31,ELEC-LAPTOP-001,NYC-01,49,Electronics,231.29,92.29,11333.18
2023-06-01,ELEC-LAPTOP-001,NYC-01,47,Electronics,219.74,92.29,10327.93
2023-06-02,ELEC-LAPTOP-001,NYC-01,43,Electronics,230.91,92.29,9929.12
2023-06-03,ELEC-LAPTOP-001,NYC-01,56,Electronics,229.94,92.29,12876.69
2023-06-04,ELEC-LAPTOP-001,NYC-01,54,Electronics,231.49,92.29,12500.22
2023-06-05,ELEC-LAPTOP-001,NYC-01,28,Electronics,221.77,92.29,6209.5
2023-06-06,ELEC-LAPTOP-001,NYC-01,48,Electronics,225.86,92.29,10841.5
2023-06-07,ELEC-LAPTOP-001,NYC-01,40,Electronics,230.28,92.29,9211.29
2023-06-08,ELEC-LAPTOP-001,NYC-01,48,Electronics,221.0,92.29,10607.78
2023-06-09,ELEC-LAPTOP-001,NYC-01,45,Electronics,223.04,92.29,10037.0
2023-06-10,ELEC-LAPTOP-001,NYC-01,40,Electronics,231.73,92.29,9269.02
2023-06-11,ELEC-LAPTOP-001,NYC-01,37,Electronics,220.41,92.29,8155.32
2023-06-12,ELEC-LAPTOP-001,NYC-01,38,Electronics,230.05,92.29,8742.02
2023-06-13,ELEC-LAPTOP-001,NYC-01,46,Electronics,236.91,92.29,10897.81
2023-06-14,ELEC-LAPTOP-001,NYC-01,38,Electronics,228.74,92.29,8692.29
2023-06-15,ELEC-LAPTOP-001,NYC-01,48,Electronics,230.12,92.29,11045.72
2023-06-16,ELEC-LAPTOP-001,NYC-01,38,Electronics,228.82,92.29,8695.23
2023-06-17,ELEC-LAPTOP-001,NYC-01,55,Electronics,219.65,92.29,12080.8
2023-06-18,ELEC-LAPTOP-001,NYC-01,40,Electronics,228.95,92.29,9158.0
2023-06-19,ELEC-LAPTOP-001,NYC-01,34,Electronics,236.87,92.29,8053.52
2023-06-20,ELEC-LAPTOP-001,NYC-01,44,Electronics,234.95,92.29,10337.63
2023-06-21,ELEC-LAPTOP-001,NYC-01,38,Electronics,227.42,92.29,8642.09
2023-06-22,ELEC-LAPTOP-001,NYC-01,42,Electronics,237.09,92.29,9957.67
2023-06-23,ELEC-LAPTOP-001,NYC-01,59,Electronics,235.46,92.29,13892.36
2023-06-24,ELEC-LAPTOP-001,NYC-01,50,Electronics,231.61,92.29,11580.72
2023-06-25,ELEC-LAPTOP-001,NYC-01,55,Electronics,219.36,92.29,12065.06
2023-06-26,ELEC-LAPTOP-001,NYC-01,31,Electronics,226.24,92.29,7013.49
2023-06-27,ELEC-LAPTOP-001,NYC-01,48,Electronics,219.79,92.29,10549.89
2023-06-28,ELEC-LAPTOP-001,NYC-01,54,Electronics,241.17,92.29,13023.2
2023-06-29,ELEC-LAPTOP-001,NYC-01,28,Electronics,239.8,92.29,6714.46
2023-06-30,ELEC-LAPTOP-001,NYC-01,45,Electronics,219.91,92.29,9895.96
2023-07-01,ELEC-LAPTOP-001,NYC-01,60,Electronics,239.78,92.29,14387.01
2023-07-02,ELEC-LAPTOP-001,NYC-01,47,Electronics,219.05,92.29,10295.51
2023-07-03,ELEC-LAPTOP-001,NYC-01,40,Electronics,227.72,92.29,9108.81
2023-07-04,ELEC-LAPTOP-001,NYC-01,40,Electronics,236.0,92.29,9439.84
2023-07-05,ELEC-LAPTOP-001,NYC-01,45,Electronics,235.92,92.29,10616.57
2023-07-06,ELEC-LAPTOP-001,NYC-01,43,Electronics,240.81,92.29,10354.72
2023-07-07,ELEC-LAPTOP-001,NYC-01,60,Electronics,233.17,92.29,13990.04
2023-07-08,ELEC-LAPTOP-001,NYC-01,57,Electronics,227.98,92.29,12995.12
2023-07-09,ELEC-LAPTOP-001,NYC-01,51,Electronics,241.14,92.29,12298.21
2023-07-10,ELEC-LAPTOP-001,NYC-01,35,Electronics,227.11,92.29,7948.99
2023-07-11,ELEC-LAPTOP-001,NYC-01,41,Electronics,238.31,92.29,9770.67
2023-07-12,ELEC-LAPTOP-001,NYC-01,41,Electronics,239.16,92.29,9805.68
2023-07-13,ELEC-LAPTOP-001,NYC-01,47,Electronics,226.96,92.29,10666.97
2023-07-14,ELEC-LAPTOP-001,NYC-01,48,Electronics,234.01,92.29,11232.68
2023-07-15,ELEC-LAPTOP-001,NYC-01,58,Electronics,233.53,92.29,13544.91
2023-07-16,ELEC-LAPTOP-001,NYC-01,64,Electronics,230.72,92.29,14765.95
2023-07-17,ELEC-LAPTOP-001,NYC-01,42,Electronics,233.34,92.29,9800.41
2023-07-18,ELEC-LAPTOP-001,NYC-01,42,Electronics,226.32,92.29,9505.28
2023-07-19,ELEC-LAPTOP-001,NYC-01,52,Electronics,222.43,92.29,11566.13
2023-07-20,ELEC-LAPTOP-001,NYC-01,41,Electronics,230.67,92.29,9457.51
2023-07-21,ELEC-LAPTOP-001,NYC-01,35,Electronics,230.48,92.29,8066.71
2023-07-22,ELEC-LAPTOP-001,NYC-01,47,Electronics,235.05,92.29,11047.41
2023-07-23,ELEC-LAPTOP-001,NYC-01,53,Electronics,223.44,92.29,11842.41
2023-07-24,ELEC-LAPTOP-001,NYC-01,53,Electronics,218.4,92.29,11575.4
2023-07-25,ELEC-LAPTOP-001,NYC-01,67,Electronics,218.85,92.29,14662.71
2023-07-26,ELEC-LAPTOP-001,NYC-01,83,Electronics,225.18,92.29,18690.01
2023-07-27,ELEC-LAPTOP-001,NYC-01,70,Electronics,233.8,92.29,16366.14
2023-07-28,ELEC-LAPTOP-001,NYC-01,49,Electronics,230.84,92.29,11310.97
2023-07-29,ELEC-LAPTOP-001,NYC-01,62,Electronics,230.55,92.29,14294.01
2023-07-30,ELEC-LAPTOP-001,NYC-01,32,Electronics,237.25,92.29,7591.87
2023-07-31,ELEC-LAPTOP-001,NYC-01,39,Electronics,224.01,92.29,8736.47
2023-08-01,ELEC-LAPTOP-001,NYC-01,124,Electronics,226.28,92.29,28058.63
2023-08-02,ELEC-LAPTOP-001,NYC-01,87,Electronics,224.66,92.29,19545.32
2023-08-03,ELEC-LAPTOP-001,NYC-01,131,Electronics,239.87,92.29,31422.58
2023-08-04,ELEC-LAPTOP-001,NYC-01,135,Electronics,234.99,92.29,31723.12
2023-08-05,ELEC-LAPTOP-001,NYC-01,131,Electronics,220.92,92.29,28940.17
2023-08-06,ELEC-LAPTOP-001,NYC-01,134,Electronics,236.93,92.29,31748.22
2023-08-07,ELEC-LAPTOP-001,NYC-01,127,Electronics,227.96,92.29,28950.76
2023-08-08,ELEC-LAPTOP-001,NYC-01,114,Electronics,235.93,92.29,26895.91
2023-08-09,ELEC-LAPTOP-001,NYC-01,10,Electronics,238.63,92.29,2386.34
2023-08-10,ELEC-LAPTOP-001,NYC-01,104,Electronics,218.68,92.29,22743.09
2023-08-11,ELEC-LAPTOP-001,NYC-01,112,Electronics,223.06,92.29,24982.73
2023-08-12,ELEC-LAPTOP-001,NYC-01,157,Electronics,220.64,92.29,34640.91
2023-08-13,ELEC-LAPTOP-001,NYC-01,107,Electronics,219.1,92.29,23443.23
2023-08-14,ELEC-LAPTOP-001,NYC-01,96,Electronics,232.06,92.29,22277.95
